지점,지점명,일시,최고기온(°C),최대 순간 풍속(m/s)
272,영주,2021-06-16,26.5,8
272,영주,2021-06-17,21.3,3.5
272,영주,2021-06-18,22.9,10.1
272,영주,2021-06-19,29,7.4
272,영주,2021-06-20,29.1,8.6
272,영주,2021-06-21,28,9
272,영주,2021-06-22,21.9,4.7
272,영주,2021-06-23,21.4,4.3
272,영주,2021-06-24,26.6,5.6
272,영주,2021-06-25,28.5,5.4
272,영주,2021-06-26,25.8,7.8
272,영주,2021-06-27,27.7,5.5
272,영주,2021-06-28,26.6,7.2
272,영주,2021-06-29,28,4.3
272,영주,2021-06-30,26.1,3.6
272,영주,2021-07-01,30.1,5.7
272,영주,2021-07-02,28.2,5.7
272,영주,2021-07-03,23.4,6.7
272,영주,2021-07-04,27.4,6.3
272,영주,2021-07-05,25.8,9.2
272,영주,2021-07-06,26.9,5.8
272,영주,2021-07-07,25.9,2.9
272,영주,2021-07-08,27.9,4.9
272,영주,2021-07-09,26.8,5
272,영주,2021-07-10,28.6,10.1
272,영주,2021-07-11,28.1,6.5
272,영주,2021-07-12,32.3,6.8
272,영주,2021-07-13,32,5.4
272,영주,2021-07-14,32.3,5.8
272,영주,2021-07-15,32.6,8.8
272,영주,2021-07-16,32.4,6.5
272,영주,2021-07-17,29.8,7.2
272,영주,2021-07-18,30.9,8.1
272,영주,2021-07-19,30.6,4.1
272,영주,2021-07-20,31.4,4.3
272,영주,2021-07-21,33.8,6.2
272,영주,2021-07-22,32.9,5.9
272,영주,2021-07-23,33.4,5.6
272,영주,2021-07-24,33.2,3.8
272,영주,2021-07-25,33,6
272,영주,2021-07-26,33.4,5.5
272,영주,2021-07-27,33.6,6.1
272,영주,2021-07-28,34,6.1
272,영주,2021-07-29,33.7,5.3
272,영주,2021-07-30,32.8,4.9
272,영주,2021-07-31,34.1,6.4
272,영주,2021-08-01,34.1,9.6
272,영주,2021-08-02,29.9,10
272,영주,2021-08-03,31.5,4.8
272,영주,2021-08-04,32.9,8
272,영주,2021-08-05,33.7,6.1
272,영주,2021-08-06,34.4,10.2
272,영주,2021-08-07,33,7.8
272,영주,2021-08-08,28.7,7.8
272,영주,2021-08-09,30.9,10
272,영주,2021-08-10,26.5,4
272,영주,2021-08-11,30.8,6.3
272,영주,2021-08-12,30.6,7.8
272,영주,2021-08-13,28.7,4.4
272,영주,2021-08-14,26.9,5.2
272,영주,2021-08-15,29.2,6.7
272,영주,2021-08-16,27.4,6
272,영주,2021-08-17,28.1,6.3
272,영주,2021-08-18,27.2,5.3
272,영주,2021-08-19,27.9,5.7
272,영주,2021-08-20,29.2,5.1
272,영주,2021-08-21,23.3,4.5
272,영주,2021-08-22,25.9,7.4
272,영주,2021-08-23,22.5,3.5
272,영주,2021-08-24,24.8,6.6
272,영주,2021-08-25,23.8,5.7
272,영주,2021-08-26,27.7,3.4
272,영주,2021-08-27,22.7,6.2
272,영주,2021-08-28,28.1,7.6
272,영주,2021-08-29,25.2,7
272,영주,2021-08-30,25.2,4.3
272,영주,2021-08-31,24.6,2.8
272,영주,2021-09-01,21.1,4.6
272,영주,2021-09-02,23.8,3.7
272,영주,2021-09-03,25.9,4.3
272,영주,2021-09-04,25.4,5.6
272,영주,2021-09-05,25.8,5.2
272,영주,2021-09-06,25.3,8.5
272,영주,2021-09-07,19.6,2.9
272,영주,2021-09-08,26.6,8.8
272,영주,2021-09-09,26.5,3.4
272,영주,2021-09-10,26.1,5.1
272,영주,2021-09-11,28.3,4.7
272,영주,2021-09-12,28.8,5.8
272,영주,2021-09-13,25,5.5
272,영주,2021-09-14,24.4,7.2
272,영주,2021-09-15,26.3,7.9
272,영주,2021-09-16,25.2,6.3
272,영주,2021-09-17,19.8,4.9
272,영주,2021-09-18,25.6,3.9
272,영주,2021-09-19,25.8,4.6
272,영주,2021-09-20,26.2,7.4
272,영주,2021-09-21,25.6,4.2
272,영주,2021-09-22,25,10.7
272,영주,2021-09-23,22.9,12.8
272,영주,2021-09-24,24.7,4.5
272,영주,2021-09-25,24.4,6.5
272,영주,2021-09-26,24,4.4
272,영주,2021-09-27,24.2,4.3
272,영주,2021-09-28,23.3,3.7
272,영주,2021-09-29,20.3,5.7
272,영주,2021-09-30,26.6,3.8
272,영주,2021-10-01,26.5,10.6
272,영주,2021-10-02,25.9,13.1
272,영주,2021-10-03,27.1,4.2
272,영주,2021-10-04,26.7,4.7
272,영주,2021-10-05,27.5,11.6
272,영주,2021-10-06,21.4,3.4
272,영주,2021-10-07,23,9
272,영주,2021-10-08,20.8,2.9
272,영주,2021-10-09,25.6,5.2
272,영주,2021-10-10,27.6,11.2
272,영주,2021-10-11,19.5,14.3
272,영주,2021-10-12,15.1,2.8
272,영주,2021-10-13,21.8,4.8
272,영주,2021-10-14,23.2,9.6
272,영주,2021-10-15,19.8,2.5
272,영주,2021-10-16,16.3,12.9
272,영주,2021-10-17,11.6,11.4
272,영주,2021-10-18,15.8,5.5
272,영주,2021-10-19,15.5,10.4
272,영주,2021-10-20,15.4,4.7
272,영주,2021-10-21,16.7,4.9
272,영주,2021-10-22,16.3,9.1
272,영주,2021-10-23,17.7,6.1
272,영주,2021-10-24,17.1,5.4
272,영주,2021-10-25,18.3,10
272,영주,2021-10-26,18.1,7.9
272,영주,2021-10-27,18.6,10.5
272,영주,2021-10-28,19.5,4.5
272,영주,2021-10-29,17.7,6
272,영주,2021-10-30,16.8,4.1
272,영주,2021-10-31,18.5,5.4
272,영주,2021-11-01,16.9,12.1
272,영주,2021-11-02,16.8,9.9
272,영주,2021-11-03,17.3,8.5
272,영주,2021-11-04,18,8.8
272,영주,2021-11-05,19.4,4
272,영주,2021-11-06,19.9,5.2
272,영주,2021-11-07,19.1,7.1
272,영주,2021-11-08,13,15.7
272,영주,2021-11-09,9.8,12
272,영주,2021-11-10,6.6,15.6
272,영주,2021-11-11,9.6,14.1
272,영주,2021-11-12,8.1,14
272,영주,2021-11-13,12.2,13.3
272,영주,2021-11-14,15.6,8.5
272,영주,2021-11-15,15.5,8.9
272,영주,2021-11-16,14.3,9.6
272,영주,2021-11-17,13,8.2
272,영주,2021-11-18,15.6,8.2
272,영주,2021-11-19,16.4,10.2
272,영주,2021-11-20,16,3.7
272,영주,2021-11-21,13.5,3.1
272,영주,2021-11-22,9,19.1
272,영주,2021-11-23,2.4,19.9
272,영주,2021-11-24,7.9,17.7
272,영주,2021-11-25,11.3,14.3
272,영주,2021-11-26,8.6,12.2
272,영주,2021-11-27,9.9,7.9
272,영주,2021-11-28,11.1,4.5
272,영주,2021-11-29,11.7,3.5
272,영주,2021-11-30,7.7,18.3
272,영주,2021-12-01,1.3,23
272,영주,2021-12-02,5.4,12.5
272,영주,2021-12-03,5.7,14.8
272,영주,2021-12-04,6.1,12.4
272,영주,2021-12-05,9.9,4.9
272,영주,2021-12-06,12.2,5.3
272,영주,2021-12-07,13.3,8
272,영주,2021-12-08,11.6,3.7
272,영주,2021-12-09,10.7,3.4
272,영주,2021-12-10,10.2,10.8
272,영주,2021-12-11,11.4,12.7
272,영주,2021-12-12,7.5,17.4
272,영주,2021-12-13,2.4,13.4
272,영주,2021-12-14,6.5,12.2
272,영주,2021-12-15,8,6.6
272,영주,2021-12-16,10.6,11.5
272,영주,2021-12-17,6.6,25.8
272,영주,2021-12-18,-.1,16.2
272,영주,2021-12-19,2.4,17.1
272,영주,2021-12-20,9.5,9.3
272,영주,2021-12-21,11.5,13.5
272,영주,2021-12-22,9,9.2
272,영주,2021-12-23,8.2,7.9
272,영주,2021-12-24,7.8,11.7
272,영주,2021-12-25,-.9,16.4
272,영주,2021-12-26,-7,16
272,영주,2021-12-27,-1.5,17.2
272,영주,2021-12-28,3.9,12.7
272,영주,2021-12-29,5.2,15.6
272,영주,2021-12-30,.5,20.5
272,영주,2021-12-31,-2.3,14.8
273,문경,2021-01-01,.9,7.9
273,문경,2021-01-02,-.1,10.2
273,문경,2021-01-03,-.3,12.2
273,문경,2021-01-04,3,9.1
273,문경,2021-01-05,2.3,11
273,문경,2021-01-06,-2.1,10.5
273,문경,2021-01-07,-4.4,18.6
273,문경,2021-01-08,-8.8,11.5
273,문경,2021-01-09,-6.3,11.6
273,문경,2021-01-10,-.9,9.3
273,문경,2021-01-11,-3.2,4.6
273,문경,2021-01-12,2.1,6.6
273,문경,2021-01-13,9.7,11.8
273,문경,2021-01-14,9.1,8.4
273,문경,2021-01-15,11.9,13.1
273,문경,2021-01-16,3.1,13.3
273,문경,2021-01-17,-.9,10.1
273,문경,2021-01-18,2.8,12.3
273,문경,2021-01-19,.4,7.2
273,문경,2021-01-20,4.8,4
273,문경,2021-01-21,7.4,3.2
273,문경,2021-01-22,10.9,2.9
273,문경,2021-01-23,10.4,7
273,문경,2021-01-24,11.7,5.8
273,문경,2021-01-25,10.5,5.7
273,문경,2021-01-26,7.1,9.5
273,문경,2021-01-27,7.6,9.1
273,문경,2021-01-28,5.5,18.1
273,문경,2021-01-29,-3.1,14
273,문경,2021-01-30,6.4,11.8
273,문경,2021-01-31,7.4,5.4
273,문경,2021-02-01,10.7,11
273,문경,2021-02-02,3.1,14.8
273,문경,2021-02-03,2.6,11.9
273,문경,2021-02-04,2.5,13.8
273,문경,2021-02-05,8.3,5.5
273,문경,2021-02-06,11.9,8.9
273,문경,2021-02-07,10.8,12.9
273,문경,2021-02-08,2,12.3
273,문경,2021-02-09,5.3,10
273,문경,2021-02-10,7.4,12.1
273,문경,2021-02-11,10.3,5.6
273,문경,2021-02-12,16.1,6.9
273,문경,2021-02-13,16.9,3.8
273,문경,2021-02-14,12.6,5
273,문경,2021-02-15,7.5,18.7
273,문경,2021-02-16,.3,10.8
273,문경,2021-02-17,-5.5,17.8
273,문경,2021-02-18,-1.3,12.2
273,문경,2021-02-19,10,10.6
273,문경,2021-02-20,16.3,12.3
273,문경,2021-02-21,22.4,16.9
273,문경,2021-02-22,19,13
273,문경,2021-02-23,8,10
273,문경,2021-02-24,9.9,6.8
273,문경,2021-02-25,7.7,2.5
273,문경,2021-02-26,13.3,10.4
273,문경,2021-02-27,9.9,10.7
273,문경,2021-02-28,10.5,4.7
273,문경,2021-03-01,10.7,6.6
273,문경,2021-03-02,4.9,6.5
273,문경,2021-03-03,6.8,6.1
273,문경,2021-03-04,9.4,4.5
273,문경,2021-03-05,16.3,6.9
273,문경,2021-03-06,9.2,8.9
273,문경,2021-03-07,9,5.2
273,문경,2021-03-08,12.9,5.5
273,문경,2021-03-09,14.9,8.5
273,문경,2021-03-10,15.2,8.6
273,문경,2021-03-11,17.5,5.4
273,문경,2021-03-12,9.5,4.6
273,문경,2021-03-13,15.6,8.2
273,문경,2021-03-14,14.1,8
273,문경,2021-03-15,17.9,8.1
273,문경,2021-03-16,16.4,10.7
273,문경,2021-03-17,16.7,6.1
273,문경,2021-03-18,15.7,7.8
273,문경,2021-03-19,15.8,10.4
273,문경,2021-03-20,10.6,7.5
273,문경,2021-03-21,9,16.7
273,문경,2021-03-22,11.6,15.5
273,문경,2021-03-23,17.8,12.1
273,문경,2021-03-24,18.2,8.1
273,문경,2021-03-25,21.3,8.4
273,문경,2021-03-26,22.3,6.1
273,문경,2021-03-27,14.8,4.8
273,문경,2021-03-28,14.3,9.4
273,문경,2021-03-29,17,15.6
273,문경,2021-03-30,19.7,12
273,문경,2021-03-31,21.9,10
273,문경,2021-04-01,19.2,13.6
273,문경,2021-04-02,20.5,9.1
273,문경,2021-04-03,14.4,5.8
273,문경,2021-04-04,13.4,5.2
273,문경,2021-04-05,16.3,5.2
273,문경,2021-04-06,20.4,11.2
273,문경,2021-04-07,21.5,11
273,문경,2021-04-08,19.2,9.1
273,문경,2021-04-09,15,9.8
273,문경,2021-04-10,17.6,6.7
273,문경,2021-04-11,20.5,6.2
273,문경,2021-04-12,13.6,4.2
273,문경,2021-04-13,17.5,12.1
273,문경,2021-04-14,15.7,14.1
273,문경,2021-04-15,17.4,8
273,문경,2021-04-16,16.6,6.5
273,문경,2021-04-17,15.8,16.5
273,문경,2021-04-18,15.8,12.1
273,문경,2021-04-19,21.3,11.8
273,문경,2021-04-20,26.5,8.1
273,문경,2021-04-21,27.5,5.4
273,문경,2021-04-22,28,9.8
273,문경,2021-04-23,19.1,9.3
273,문경,2021-04-24,21.8,7.1
273,문경,2021-04-25,21.6,9.7
273,문경,2021-04-26,20,7
273,문경,2021-04-27,19.9,4.9
273,문경,2021-04-28,20.4,8.5
273,문경,2021-04-29,20,8.8
273,문경,2021-04-30,17.8,13.8
273,문경,2021-05-01,13.7,12.5
273,문경,2021-05-02,18.9,10.7
273,문경,2021-05-03,23,8.2
273,문경,2021-05-04,18.9,7.3
273,문경,2021-05-05,20.2,12.8
273,문경,2021-05-06,22.3,4.7
273,문경,2021-05-07,19.2,11.3
273,문경,2021-05-08,23.4,12.6
273,문경,2021-05-09,21.9,17.2
273,문경,2021-05-10,13.3,7.4
273,문경,2021-05-11,19.4,9.1
273,문경,2021-05-12,23.7,7.3
273,문경,2021-05-13,28.3,5.5
273,문경,2021-05-14,28.8,4.9
273,문경,2021-05-15,21,3.1
273,문경,2021-05-16,21.7,5.2
273,문경,2021-05-17,17.1,5.3
273,문경,2021-05-18,23.4,5.3
273,문경,2021-05-19,27.6,8.9
273,문경,2021-05-20,17.8,6.4
273,문경,2021-05-21,16.7,6.3
273,문경,2021-05-22,24.8,8.7
273,문경,2021-05-23,27.8,7.7
273,문경,2021-05-24,24.7,8.6
273,문경,2021-05-25,20.6,14.8
273,문경,2021-05-26,20.4,4.7
273,문경,2021-05-27,21.2,9
273,문경,2021-05-28,16.8,13.6
273,문경,2021-05-29,23.5,11.8
273,문경,2021-05-30,25.8,4.9
273,문경,2021-05-31,23.3,5.8
273,문경,2021-06-01,27.1,5
273,문경,2021-06-02,28.7,5
273,문경,2021-06-03,19,7.5
273,문경,2021-06-04,24.7,9
273,문경,2021-06-05,27.6,8.1
273,문경,2021-06-06,27.5,4.6
273,문경,2021-06-07,27.1,4.5
273,문경,2021-06-08,30,5.4
273,문경,2021-06-09,30.1,4.7
273,문경,2021-06-10,28.5,6.6
273,문경,2021-06-11,25.9,5.6
273,문경,2021-06-12,29.3,5
273,문경,2021-06-13,30.7,4.3
273,문경,2021-06-14,28.4,4.9
273,문경,2021-06-15,22.4,7.1
273,문경,2021-06-16,26.4,9.7
273,문경,2021-06-17,21.9,4.2
273,문경,2021-06-18,23.7,5.5
273,문경,2021-06-19,29.2,6
273,문경,2021-06-20,30,6.6
273,문경,2021-06-21,29,9.3
273,문경,2021-06-22,24.3,4.7
273,문경,2021-06-23,20.6,4.1
273,문경,2021-06-24,26.7,5.6
273,문경,2021-06-25,29,4.7
273,문경,2021-06-26,25.7,4.9
273,문경,2021-06-27,28.7,7.3
273,문경,2021-06-28,27.3,5.4
273,문경,2021-06-29,28.2,4.8
273,문경,2021-06-30,26.9,4.5
273,문경,2021-07-01,31,5.2
273,문경,2021-07-02,28.8,6.1
273,문경,2021-07-03,24.4,9.4
273,문경,2021-07-04,25.7,6.4
273,문경,2021-07-05,25.9,5.3
273,문경,2021-07-06,27.5,5.6
273,문경,2021-07-07,26.5,3.7
273,문경,2021-07-08,28.7,5.3
273,문경,2021-07-09,28.9,3.4
273,문경,2021-07-10,30.1,10.6
273,문경,2021-07-11,29.8,15.2
273,문경,2021-07-12,32.3,4.2
273,문경,2021-07-13,31.9,4.9
273,문경,2021-07-14,33.4,4.2
273,문경,2021-07-15,32.8,7.2
273,문경,2021-07-16,32.3,6.9
273,문경,2021-07-17,29.3,8.5
273,문경,2021-07-18,31.2,9.7
273,문경,2021-07-19,30.3,4.4
273,문경,2021-07-20,31.1,4.7
273,문경,2021-07-21,32.5,5.8
273,문경,2021-07-22,32.2,6.1
273,문경,2021-07-23,32.4,3.9
273,문경,2021-07-24,32.3,5.8
273,문경,2021-07-25,31.7,4.5
273,문경,2021-07-26,32.5,6.2
273,문경,2021-07-27,33,6.5
273,문경,2021-07-28,33.1,4.1
273,문경,2021-07-29,33.1,4.4
273,문경,2021-07-30,33.7,5.3
273,문경,2021-07-31,33.9,4.5
273,문경,2021-08-01,34.7,9.7
273,문경,2021-08-02,29.4,5.5
273,문경,2021-08-03,30.5,3.4
273,문경,2021-08-04,33.3,4.3
273,문경,2021-08-05,34,5.5
273,문경,2021-08-06,33.6,11.1
273,문경,2021-08-07,33.5,6.9
273,문경,2021-08-08,28.1,9.1
273,문경,2021-08-09,31.6,6.3
273,문경,2021-08-10,26.5,3.3
273,문경,2021-08-11,30.6,4.5
273,문경,2021-08-12,30.1,5.4
273,문경,2021-08-13,28.4,5.4
273,문경,2021-08-14,27.6,4.4
273,문경,2021-08-15,28.9,7.4
273,문경,2021-08-16,27.7,5.8
273,문경,2021-08-17,28,7.2
273,문경,2021-08-18,27.9,5.5
273,문경,2021-08-19,27.6,4.8
273,문경,2021-08-20,29.1,4.6
273,문경,2021-08-21,25,6.4
273,문경,2021-08-22,27.5,6.3
273,문경,2021-08-23,22.2,2.5
273,문경,2021-08-24,24.5,4.1
273,문경,2021-08-25,23.7,6.2
273,문경,2021-08-26,29.3,4.4
273,문경,2021-08-27,22.6,7
273,문경,2021-08-28,27.7,5.8
273,문경,2021-08-29,25.2,7.5
273,문경,2021-08-30,25.8,3.8
273,문경,2021-08-31,25.1,3.3
273,문경,2021-09-01,21.2,4.9
273,문경,2021-09-02,23.3,3.8
273,문경,2021-09-03,26.6,5.1
273,문경,2021-09-04,26.4,5.6
273,문경,2021-09-05,25.4,6.3
273,문경,2021-09-06,24.9,8.1
273,문경,2021-09-07,20,2.4
273,문경,2021-09-08,25.3,8.9
273,문경,2021-09-09,27.2,3.8
273,문경,2021-09-10,27.3,4.5
273,문경,2021-09-11,29,5.5
273,문경,2021-09-12,28.8,4.4
273,문경,2021-09-13,26.7,8
273,문경,2021-09-14,24.6,6.4
273,문경,2021-09-15,27.1,9.1
273,문경,2021-09-16,25.1,7.4
273,문경,2021-09-17,19.7,4.7
273,문경,2021-09-18,26.2,5.4
273,문경,2021-09-19,26.1,5.3
273,문경,2021-09-20,25.8,8.2
273,문경,2021-09-21,26,7.4
273,문경,2021-09-22,25.4,8.3
273,문경,2021-09-23,24.4,12.7
273,문경,2021-09-24,25.9,7
273,문경,2021-09-25,23.9,5
273,문경,2021-09-26,25,5.1
273,문경,2021-09-27,24,4.6
273,문경,2021-09-28,23.4,3.7
273,문경,2021-09-29,20.8,6
273,문경,2021-09-30,26.7,8
273,문경,2021-10-01,27.1,10.3
273,문경,2021-10-02,26.9,8.4
273,문경,2021-10-03,26.2,3.9
273,문경,2021-10-04,26.2,4.4
273,문경,2021-10-05,28.3,6.4
273,문경,2021-10-06,23.5,5.2
273,문경,2021-10-07,24.4,8.2
273,문경,2021-10-08,20.7,2.2
273,문경,2021-10-09,26.4,4.9
273,문경,2021-10-10,28.4,7.4
273,문경,2021-10-11,18.9,11.9
273,문경,2021-10-12,14.7,5.2
273,문경,2021-10-13,20.9,3.6
273,문경,2021-10-14,24.2,6.3
273,문경,2021-10-15,20.9,2.7
273,문경,2021-10-16,16.2,11.7
273,문경,2021-10-17,11.9,9.5
273,문경,2021-10-18,16.2,4.8
273,문경,2021-10-19,15.4,8.3
273,문경,2021-10-20,15.8,6
273,문경,2021-10-21,16.6,6.7
273,문경,2021-10-22,15.9,8.8
273,문경,2021-10-23,17.7,5
273,문경,2021-10-24,17.6,4.8
273,문경,2021-10-25,18,6.4
273,문경,2021-10-26,19.1,4.9
273,문경,2021-10-27,19,7.5
273,문경,2021-10-28,18.9,5.1
273,문경,2021-10-29,18.4,7
273,문경,2021-10-30,16.4,3.5
273,문경,2021-10-31,19,3.8
273,문경,2021-11-01,17.8,10.1
273,문경,2021-11-02,17,7.9
273,문경,2021-11-03,17.3,6.7
273,문경,2021-11-04,18.9,6.4
273,문경,2021-11-05,18.2,4.3
273,문경,2021-11-06,19,5.5
273,문경,2021-11-07,20.4,9.9
273,문경,2021-11-08,13.7,12.9
273,문경,2021-11-09,10.4,12.3
273,문경,2021-11-10,6.5,9.6
273,문경,2021-11-11,9.3,13.1
273,문경,2021-11-12,9.1,12.8
273,문경,2021-11-13,13.2,10
273,문경,2021-11-14,16.4,7.5
273,문경,2021-11-15,16.1,5.1
273,문경,2021-11-16,15.5,7.6
273,문경,2021-11-17,13.8,6.1
273,문경,2021-11-18,15.8,7.7
273,문경,2021-11-19,17.5,7.9
273,문경,2021-11-20,15.3,3.7
273,문경,2021-11-21,13,2.9
273,문경,2021-11-22,12.1,15.4
273,문경,2021-11-23,3.5,13
273,문경,2021-11-24,10.8,11.5
273,문경,2021-11-25,12.5,11.5
273,문경,2021-11-26,9.8,9.5
273,문경,2021-11-27,9.8,8.3
273,문경,2021-11-28,11.3,3.7
273,문경,2021-11-29,13.2,3.5
273,문경,2021-11-30,8.2,16.5
273,문경,2021-12-01,1.9,17.8
273,문경,2021-12-02,6.1,9.6
273,문경,2021-12-03,6.5,14.2
273,문경,2021-12-04,6.5,11.6
273,문경,2021-12-05,8.7,3.7
273,문경,2021-12-06,10.6,4.7
273,문경,2021-12-07,13.6,8.4
273,문경,2021-12-08,11.7,5.4
273,문경,2021-12-09,10,2.4
273,문경,2021-12-10,9.5,6
273,문경,2021-12-11,11.6,8.1
273,문경,2021-12-12,8.7,15.4
273,문경,2021-12-13,2.7,8.4
273,문경,2021-12-14,7.1,7.6
273,문경,2021-12-15,9.8,5.1
273,문경,2021-12-16,11.2,9.8
273,문경,2021-12-17,6.9,18.6
273,문경,2021-12-18,.8,10.2
273,문경,2021-12-19,3.2,14.4
273,문경,2021-12-20,10.8,7.5
273,문경,2021-12-21,12,11.4
273,문경,2021-12-22,9.8,7.6
273,문경,2021-12-23,9.2,8.1
273,문경,2021-12-24,9.5,9.7
273,문경,2021-12-25,-2.8,13
273,문경,2021-12-26,-5.4,13.2
273,문경,2021-12-27,.2,10.2
273,문경,2021-12-28,5.5,8.3
273,문경,2021-12-29,6.7,14.8
273,문경,2021-12-30,1,12.8
273,문경,2021-12-31,-1.3,11.8
276,청송군,2021-01-01,-.6,9.4
276,청송군,2021-01-02,.5,13
276,청송군,2021-01-03,.5,16
276,청송군,2021-01-04,3.5,6.5
276,청송군,2021-01-05,1.1,13.7
276,청송군,2021-01-06,-1,12.2
276,청송군,2021-01-07,-4.8,17.5
276,청송군,2021-01-08,-7.8,15.7
276,청송군,2021-01-09,-4.9,14.1
276,청송군,2021-01-10,-1.1,10
276,청송군,2021-01-11,-3.1,4.7
276,청송군,2021-01-12,2.1,9.9
276,청송군,2021-01-13,9.3,11.2
276,청송군,2021-01-14,11.2,8
276,청송군,2021-01-15,13.7,9.2
276,청송군,2021-01-16,5.6,10.2
276,청송군,2021-01-17,-.3,13
276,청송군,2021-01-18,2,13
276,청송군,2021-01-19,.9,8.1
276,청송군,2021-01-20,7.4,5
276,청송군,2021-01-21,11.3,4.7
276,청송군,2021-01-22,13.1,6
276,청송군,2021-01-23,8.6,9.9
276,청송군,2021-01-24,8.9,6
276,청송군,2021-01-25,11.3,7.7
276,청송군,2021-01-26,4.9,6.9
276,청송군,2021-01-27,8.6,8.1
276,청송군,2021-01-28,7.8,19.1
276,청송군,2021-01-29,-2.2,18.6
276,청송군,2021-01-30,5.2,11.8
276,청송군,2021-01-31,11.7,8.1
276,청송군,2021-02-01,9.9,11.3
276,청송군,2021-02-02,4.5,15.2
276,청송군,2021-02-03,1.7,11.2
276,청송군,2021-02-04,3.8,14.8
276,청송군,2021-02-05,7.5,9.4
276,청송군,2021-02-06,11.1,11.8
276,청송군,2021-02-07,11.6,12.2
276,청송군,2021-02-08,2.8,13.4
276,청송군,2021-02-09,5.9,11.7
276,청송군,2021-02-10,8.5,10.2
276,청송군,2021-02-11,12.7,6.9
276,청송군,2021-02-12,15.8,5.9
276,청송군,2021-02-13,16.9,6.1
276,청송군,2021-02-14,15.7,4.1
276,청송군,2021-02-15,7.9,19.7
276,청송군,2021-02-16,1.4,13
276,청송군,2021-02-17,-4.7,19
276,청송군,2021-02-18,-1.7,11.5
276,청송군,2021-02-19,9.3,12.9
276,청송군,2021-02-20,16.8,14.6
276,청송군,2021-02-21,22.7,14.3
276,청송군,2021-02-22,20.3,15.1
276,청송군,2021-02-23,9.6,8.1
276,청송군,2021-02-24,10.5,8.4
